"","Rk","Player","Pos","Age","Tm","G","MP","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","X","OWS","DWS","WS","WS.48","X.1","OBPM","DBPM","BPM","VORP","fix"
"434",466,"Mo Williams\willima01","SG",29,"LAC",52,1472,15,0.53,0.391,0.131,1.8,6.2,4,18.5,1.9,0.4,11.7,22.9,NA,2.2,0.7,2.8,0.093,NA,1.7,-2.2,-0.5,0.5,"mowilliams"
"435",467,"Reggie Williams\willire02","SF",25,"CHA",33,747,12.4,0.503,0.42,0.157,4,10.5,7.1,14.7,1.4,0.3,10.8,18.9,NA,0.3,0,0.3,0.022,NA,0,-2.5,-2.5,-0.1,"reggiewilliams"
"436",469,"Shawne Williams\willish03","SF",25,"NJN",25,514,4.9,0.372,0.592,0.075,4.4,11.2,7.7,4.9,1,1.6,7.9,14.7,NA,-0.5,0.1,-0.4,-0.041,NA,-3.7,-1.8,-5.5,-0.5,"shawnewilliams"
"437",470,"Shelden Williams\willish02","C",28,"NJN",58,1276,11.9,0.543,0,0.517,12.5,19.6,15.9,4.3,2,2.3,21.1,11.2,NA,1.1,1,2.1,0.078,NA,-2.3,1.2,-1.1,0.3,"sheldenwilliams"
"438",472,"Metta World Peace\artesro01","SF",32,"LAL",64,1720,11,0.478,0.406,0.247,4.8,9.1,7.1,12.5,2.1,1.1,11.8,15.6,NA,0.9,1.7,2.6,0.073,NA,-0.2,0.7,0.5,1.1,"mettaworldpeace"
"439",473,"Brandan Wright\wrighbr03","C",24,"DAL",49,791,21.6,0.632,0.004,0.352,8.9,15.8,12.4,2.9,1.5,6.4,7.2,17,NA,2.2,1.3,3.5,0.215,NA,0.2,2.4,2.6,0.9,"brandanwright"
"440",474,"Chris Wright\wrighch01","SF",23,"GSW",24,186,18.6,0.597,0,0.689,11.6,15.8,13.7,3.3,2,5.4,12,16.5,NA,0.5,0.2,0.6,0.163,NA,-1.2,0.5,-0.6,0.1,"chriswright"
"441",475,"Dorell Wright\wrighdo01","SF",26,"GSW",61,1650,15,0.553,0.555,0.186,4.1,14.9,9.6,8.8,1.8,1.2,8.2,17.3,NA,2.6,0.8,3.4,0.099,NA,1.8,-0.9,0.9,1.2,"dorellwright"
"442",478,"Thaddeus Young\youngth01","PF",23,"PHI",63,1755,18.9,0.538,0.006,0.21,8.6,12,10.3,7.3,2,1.8,6.8,21.5,NA,3.4,2.9,6.3,0.171,NA,0.7,0.9,1.6,1.6,"thaddeusyoung"
"443",28,"Leandro Barbosa\barbole01","SG",29,"TOT",64,1382,14,0.512,0.267,0.195,2.8,7.9,5.3,13.3,2.2,0.4,12,26.5,NA,0.5,1.2,1.7,0.06,NA,0,-2,-2,0,"leandrobarbosa"
"444",78,"Marcus Camby\cambyma01","C",37,"TOT",59,1352,16.2,0.455,0.017,0.223,13.3,32.7,22.8,11.9,1.9,4.8,15.3,12.6,NA,1.1,2.5,3.6,0.127,NA,-1.9,4.9,3,1.7,"marcuscamby"
"445",80,"DeMarre Carroll\carrode01","SF-PF",25,"TOT",24,348,11.1,0.478,0.181,0.152,9.1,8.3,8.8,8.1,1.8,0.2,8.9,15.9,NA,0.3,0.2,0.5,0.069,NA,0,-1.3,-1.3,0.1,"demarrecarroll"
"446",95,"Brian Cook\cookbr01","PF",31,"TOT",32,276,5.8,0.396,0.51,0.102,4.1,22.3,13.1,5.7,1.1,1.5,9.7,18.7,NA,-0.3,0.3,-0.1,-0.011,NA,-4.8,-2.1,-6.9,-0.3,"briancook"
"447",114,"Justin Dentmon\dentmju01","PG",26,"TOT",6,91,4.8,0.424,0.5,0.214,0,10.2,5.1,18,1.2,0,18.6,19.4,NA,-0.2,0.1,-0.1,-0.049,NA,-4.4,-2.4,-6.8,-0.1,"justindentmon"
"448",116,"Boris Diaw\diawbo01","PF",29,"TOT",57,1424,11.2,0.498,0.282,0.1,5.5,17.3,11.3,23.8,1.2,1.3,23.4,15.5,NA,-0.3,0.8,0.6,0.019,NA,-1.5,0.5,-1.1,0.3,"borisdiaw"
"449",130,"Monta Ellis\ellismo01","SG",26,"TOT",58,2120,17.5,0.509,0.193,0.264,1.1,9.6,5.3,28.6,2.1,0.6,13.2,28.7,NA,1.6,0.9,2.6,0.059,NA,1.3,-1.9,-0.6,0.8,"montaellis"
"450",138,"Christian Eyenga\eyengch01","SF",22,"TOT",7,102,4.8,0.298,0.12,0.32,4.4,11.5,7.8,7.5,1.5,3.7,9.5,14,NA,-0.2,0.1,-0.1,-0.061,NA,-7.1,0.8,-6.3,-0.1,"christianeyenga"
"451",146,"Derek Fisher\fishede01","PG",37,"TOT",63,1508,8,0.464,0.313,0.193,0.9,7.7,4.5,16.7,1.8,0.2,16.2,13.6,NA,0.1,1.1,1.2,0.038,NA,-2.3,-0.7,-3,-0.4,"derekfisher"
"452",147,"Jonny Flynn\flynnjo01","PG",22,"TOT",29,416,11.2,0.442,0.26,0.298,2.2,8.8,5.5,35.7,0.8,0.4,19.5,20.2,NA,0,0.1,0.1,0.012,NA,-2.6,-3.6,-6.2,-0.4,"jonnyflynn"
"453",151,"Courtney Fortson\fortsco01","PG",23,"TOT",10,95,9.9,0.453,0.406,0.469,7.4,11.2,9.3,16.1,1.7,0,20.6,23.4,NA,-0.1,0.1,0,-0.019,NA,-2.8,-2,-4.8,-0.1,"courtneyfortson"
"454",169,"Mickell Gladness\gladnmi01","PF",25,"TOT",26,252,9.5,0.436,0,0.203,6.4,19.8,13.2,2.9,0.8,6.1,9.8,13.1,NA,-0.1,0.2,0.2,0.029,NA,-5.9,1.1,-4.8,-0.2,"mickellgladness"
"455",205,"J.J. Hickson\hicksjj01","PF",23,"TOT",54,1244,14.9,0.501,0.005,0.342,11.7,19,15.2,5.9,1.2,2.1,13.4,18.7,NA,0.9,0.8,1.7,0.066,NA,-2,-0.5,-2.4,-0.1,"jjhickson"
"456",207,"Nene Hilario\hilarne01","C",29,"TOT",39,1110,18.6,0.573,0.01,0.427,6.7,23.3,15.1,12,1.9,2.7,17.1,22.6,NA,1.3,1.4,2.7,0.117,NA,-0.6,1.7,1.1,0.9,"nenehilario"
"457",210,"Jordan Hill\hilljo01","C",24,"TOT",39,551,15.8,0.522,0.018,0.285,12.8,26.3,19.5,4.7,1.3,3.6,14.3,17.9,NA,0.5,0.8,1.4,0.118,NA,-2.8,0.8,-2.1,0,"jordanhill"
"458",214,"Ryan Hollins\holliry01","C",27,"TOT",39,522,6.9,0.56,0,0.893,7.4,10.7,9,2.7,0.5,2.5,23,13.4,NA,-0.1,0.3,0.2,0.023,NA,-4.6,-0.6,-5.1,-0.4,"ryanhollins"
"459",221,"Lester Hudson\hudsole01","PG",27,"TOT",16,334,13.9,0.483,0.395,0.253,2.3,13.8,7.8,20.6,2.2,0.7,15.1,28.6,NA,-0.1,0.2,0.1,0.012,NA,-0.4,-2.2,-2.7,-0.1,"lesterhudson"
"460",231,"Stephen Jackson\jacksst02","SF",33,"TOT",47,1212,10.7,0.485,0.4,0.268,2,13.1,7.6,14.6,2.3,0.8,17.8,21.3,NA,-0.7,1.3,0.6,0.025,NA,-1.7,0.1,-1.6,0.1,"stephenjackson"
"461",237,"Richard Jefferson\jefferi01","SF",31,"TOT",63,1748,11.1,0.55,0.551,0.174,1.7,12.4,7.2,7.3,1.1,0.8,8.7,15.1,NA,1.9,1.2,3.1,0.085,NA,0.7,-0.6,0.1,0.9,"richardjefferson"
"462",244,"Armon Johnson\johnsar02","PG",22,"TOT",9,124,12.9,0.515,0.07,0.14,0.9,11.6,6.1,16.1,2.1,0,11.6,19.1,NA,0.1,0,0.1,0.05,NA,-2.6,-2.4,-5,-0.1,"armonjohnson"
"463",246,"Chris Johnson\johnsch03","C",26,"TOT",27,175,10.8,0.557,0,0.463,10.1,16.8,13.5,1.8,1.9,4,23.3,17.1,NA,0,0.2,0.2,0.059,NA,-4.8,0.2,-4.7,-0.1,"chrisjohnson"
"464",256,"Solomon Jones\jonesso01","C-PF",27,"TOT",21,292,9.1,0.471,0,0.377,13.1,10.5,11.8,4.9,1.7,3.1,20.2,14.4,NA,0,0.3,0.3,0.042,NA,-3.2,1.2,-2,0,"solomonjones"
"465",301,"JaVale McGee\mcgeeja01","C",24,"TOT",61,1535,19.9,0.552,0,0.303,12.1,23.3,17.7,3.5,1.2,6.6,12.2,20.7,NA,1.9,2.2,4.1,0.127,NA,-1.4,1.2,-0.1,0.7,"javalemcgee"
"466",384,"Ramon Sessions\sessira01","PG",25,"TOT",64,1707,16.7,0.535,0.172,0.439,2.2,12,7.1,35.5,1.4,0.1,17.3,21.6,NA,2.9,0.8,3.7,0.104,NA,1,-2,-1,0.4,"ramonsessions"
"467",391,"Donald Sloan\sloando01","PG",24,"TOT",33,669,8.9,0.433,0.126,0.152,3,8.6,5.7,26.5,1,0.3,18.8,17.6,NA,-0.4,0.1,-0.3,-0.024,NA,-3.5,-2.4,-6,-0.7,"donaldsloan"
"468",394,"Ish Smith\smithis01","PG",23,"TOT",26,234,14.1,0.422,0.111,0.123,3.4,13.9,8.6,29.2,3.4,0.7,13.2,19.6,NA,0,0.3,0.3,0.062,NA,-2.4,0.7,-1.7,0,"ishsmith"
"469",413,"Hasheem Thabeet\thabeha01","C",24,"TOT",20,139,12.4,0.587,0,0.952,13.1,22.2,17.6,0,0.4,5.5,21.2,12.4,NA,0.1,0.2,0.3,0.102,NA,-5.1,-2.1,-7.2,-0.2,"hasheemthabeet"
"470",427,"Ronny Turiaf\turiaro01","C",29,"TOT",17,279,12.3,0.597,0.03,0.667,8.9,20.6,14.8,5.1,2.6,4.9,24.7,9.4,NA,0.2,0.6,0.8,0.137,NA,-2.4,3.9,1.4,0.2,"ronnyturiaf"
"471",432,"Ekpe Udoh\udohek01","C",24,"TOT",61,1290,12.5,0.493,0.007,0.386,8.6,13.5,11,6.4,1.6,6,13.3,14,NA,0.9,1.2,2.1,0.077,NA,-2.6,2.8,0.2,0.7,"ekpeudoh"
"472",434,"Ben Uzoh\uzohbe01","PG",23,"TOT",18,370,10.9,0.377,0.01,0.192,6,15.1,10.6,26.8,2.5,0.7,15,16.1,NA,-0.2,0.4,0.2,0.032,NA,-2.8,1.6,-1.2,0.1,"benuzoh"
"473",446,"Gerald Wallace\wallage01","SF",29,"TOT",58,2076,15.9,0.547,0.237,0.356,4.8,17.2,10.8,13.2,2.2,1.3,13.2,18.6,NA,3,1.8,4.8,0.112,NA,0.8,1.1,1.9,2.1,"geraldwallace"
"474",447,"Luke Walton\waltolu01","PF-SF",31,"TOT",30,364,3.4,0.423,0.308,0,4,11.4,7.6,14.8,0.7,0.2,29.3,11.4,NA,-0.4,0.1,-0.4,-0.05,NA,-5.3,-1.3,-6.7,-0.4,"lukewalton"
"475",468,"Sean Williams\willise01","C",25,"TOT",11,107,18.7,0.722,0,0.591,14.1,12.6,13.4,7.4,2,5.9,26.5,16.5,NA,0.2,0.2,0.4,0.199,NA,0,3.7,3.6,0.2,"seanwilliams"
"476",471,"Terrence Williams\willite01","SG",24,"TOT",30,550,13.1,0.488,0.232,0.232,2.5,18.7,10.3,19.2,1.9,0.9,16.5,20.9,NA,-0.1,0.4,0.3,0.029,NA,-2.1,-0.5,-2.5,-0.1,"terrencewilliams"
"477",476,"Nick Young\youngni01","SG",26,"TOT",62,1729,12.9,0.512,0.36,0.216,2,6.8,4.4,5.7,1.3,0.8,8.8,24.5,NA,1.4,0.6,1.9,0.053,NA,0,-3.4,-3.4,-0.6,"nickyoung"
"478",477,"Sam Young\youngsa01","SF",26,"TOT",35,375,9.7,0.412,0.134,0.205,6,13.1,9.5,6.2,2.4,1.2,10.4,18.9,NA,-0.3,0.6,0.2,0.03,NA,-4.5,0,-4.5,-0.2,"samyoung"
